#--- 	  	 LEM Line data  --- 
#(1) Z              (2) C              (3) T              (4) h           (5) dCdT           (6) dedt            (7) rho          (8) FOUND     (9) Found_dcdt                  (10) Y_O2                  (11) Y_H2O                  (12) Y_CH4                  (13) Y_CO                  (14) Y_CO2                  (15) Y_N2
0.0693277           0.434343            1061.07             954627                  0                  0           0.307012                  1                  0           0.122634          0.0678545          0.0393465          0.0461452          0.0103783           0.713641
0.0693277           0.444444            1078.77             979297                  0                  0            0.30182                  1                  0           0.120444          0.0694325          0.0386439          0.0472183          0.0106197           0.713641
0.0693277           0.454545            1096.47        1.00404e+06                  0                  0           0.296796                  1                  0           0.118254          0.0710105          0.0379413          0.0482915           0.010861           0.713641
0.0693277           0.464646            1114.16        1.02886e+06                  0                  0           0.291932                  1                  0           0.116065          0.0725885          0.0372387          0.0493646          0.0111024           0.713641
0.0693277           0.474747            1131.86        1.05375e+06                  0                  0            0.28722                  1                  0           0.113875          0.0741665          0.0365361          0.0504377          0.0113437           0.713641
0.0693277           0.484848            1149.56        1.07871e+06                  0                  0           0.282654                  1                  0           0.111685          0.0757446          0.0358334          0.0515109          0.0115851           0.713641
0.0693277           0.494949            1167.26        1.10374e+06                  0                  0           0.278226                  1                  0           0.109495          0.0773226          0.0351308           0.052584          0.0118265           0.713641
0.0693277           0.505051            1184.96        1.12883e+06                  0                  0            0.27393                  1                  0           0.107305          0.0789006          0.0344282          0.0536572          0.0120678           0.713641
0.0693277           0.515152            1202.66        1.15399e+06                  0                  0           0.269761                  1                  0           0.105115          0.0804786          0.0337256          0.0547303          0.0123092           0.713641
0.0693277           0.525253            1220.36         1.1792e+06                  0                  0           0.265713                  1                  0           0.102925          0.0820566           0.033023          0.0558035          0.0125505           0.713641
0.0693277           0.535354            1238.06        1.20448e+06                  0                  0           0.261781                  1                  0           0.100735          0.0836346          0.0323204          0.0568766          0.0127919           0.713641
0.0693277           0.545455            1255.76        1.22982e+06                  0                  0            0.25796                  1                  0          0.0985454          0.0852126          0.0316177          0.0579498          0.0130332           0.713641
0.0693277           0.555556            1273.46        1.25521e+06                  0                  0           0.254245                  1                  0          0.0963555          0.0867906          0.0309151          0.0590229          0.0132746           0.713641
0.0693277           0.565657            1291.16        1.28066e+06                  0                  0           0.250632                  1                  0          0.0941656          0.0883686          0.0302125           0.060096           0.013516           0.713641
0.0693277           0.575758            1308.86        1.30616e+06                  0                  0           0.247117                  1                  0          0.0919757          0.0899467          0.0295099          0.0611692          0.0137573           0.713641
0.0693277           0.585859            1326.56        1.33171e+06                  0                  0           0.243696                  1                  0          0.0897858          0.0915247          0.0288073          0.0622423          0.0139987           0.713641
0.0693277            0.59596            1344.25        1.35731e+06                  0                  0           0.240366                  1                  0          0.0875959          0.0931027          0.0281047          0.0633155            0.01424           0.713641
0.0693277           0.606061            1361.95        1.38296e+06                  0                  0           0.237122                  1                  0           0.085406          0.0946807           0.027402          0.0643886          0.0144814           0.713641
0.0693277           0.616162            1379.65        1.40866e+06                  0                  0           0.233961                  1                  0          0.0832161          0.0962587          0.0266994          0.0654618          0.0147227           0.713641
0.0693277           0.626263            1397.35        1.43441e+06                  0                  0            0.23088                  1                  0          0.0810262          0.0978367          0.0259968          0.0665349          0.0149641           0.713641
0.0693277           0.636364            1415.05         1.4602e+06                  0                  0           0.227877                  1                  0          0.0788363          0.0994147          0.0252942           0.067608          0.0152055           0.713641
0.0693277           0.646465            1432.75        1.48603e+06                  0                  0           0.224948                  1                  0          0.0766464           0.100993          0.0245916          0.0686812          0.0154468           0.713641
0.0693277           0.656566            1450.45         1.5119e+06                  0                  0            0.22209                  1                  0          0.0744565           0.102571           0.023889          0.0697543          0.0156882           0.713641
0.0693277           0.666667            1468.15        1.53782e+06                  0                  0           0.219302                  1                  0          0.0722666           0.104149          0.0231863          0.0708275          0.0159295           0.713641
0.0693277           0.676768            1485.85        1.56377e+06                  0                  0            0.21658                  1                  0          0.0700767           0.105727          0.0224837          0.0719006          0.0161709           0.713641
0.0693277           0.686869            1503.55        1.58976e+06                  0                  0           0.213922                  1                  0          0.0678869           0.107305          0.0217811          0.0729738          0.0164122           0.713641
0.0693277            0.69697            1521.25        1.61579e+06                  0                  0           0.211327                  1                  0           0.065697           0.108883          0.0210785          0.0740469          0.0166536           0.713641
0.0693277           0.707071            1538.95        1.64185e+06                  0                  0           0.208791                  1                  0          0.0635071           0.110461          0.0203759          0.0751201          0.0168949           0.713641
0.0693277           0.717172            1556.65        1.66795e+06                  0                  0           0.206312                  1                  0          0.0613172           0.112039          0.0196733          0.0761932          0.0171363           0.713641
0.0693277           0.727273            1574.35        1.69408e+06                  0                  0            0.20389                  1                  0          0.0591273           0.113617          0.0189706          0.0772663          0.0173777           0.713641
0.0693277           0.737374            1592.04        1.72024e+06                  0                  0           0.201522                  1                  0          0.0569374           0.115195           0.018268          0.0783395           0.017619           0.713641
0.0693277           0.747475            1609.74        1.74644e+06                  0                  0           0.199205                  1                  0          0.0547475           0.116773          0.0175654          0.0794126          0.0178604           0.713641
0.0693277           0.757576            1627.44        1.77266e+06                  0                  0            0.19694                  1                  0          0.0525576           0.118351          0.0168628          0.0804858          0.0181017           0.713641
0.0693277           0.767677            1645.14        1.79891e+06                  0                  0           0.194723                  1                  0          0.0503677           0.119929          0.0161602          0.0815589          0.0183431           0.713641
0.0693277           0.777778            1662.84        1.82519e+06                  0                  0           0.192553                  1                  0          0.0481778           0.121507          0.0154576          0.0826321          0.0185844           0.713641
0.0693277           0.787879            1680.54         1.8515e+06                  0                  0            0.19043                  1                  0          0.0459879           0.123085          0.0147549          0.0837052          0.0188258           0.713641
0.0693277            0.79798            1698.24        1.87783e+06                  0                  0            0.18835                  1                  0           0.043798           0.124663          0.0140523          0.0847783          0.0190672           0.713641
0.0693277           0.808081            1715.94        1.90419e+06                  0                  0           0.186314                  1                  0          0.0416081           0.126241          0.0133497          0.0858515          0.0193085           0.713641
0.0693277           0.818182            1733.64        1.93057e+06                  0                  0           0.184319                  1                  0          0.0394182           0.127819          0.0126471          0.0869246          0.0195499           0.713641
0.0693277           0.828283            1751.34        1.95697e+06                  0                  0           0.182365                  1                  0          0.0372283           0.129397          0.0119445          0.0879978          0.0197912           0.713641
0.0693277           0.838384            1769.04        1.98339e+06                  0                  0           0.180449                  1                  0          0.0350384           0.130975          0.0112419          0.0890709          0.0200326           0.713641
0.0693277           0.848485            1786.74        2.00984e+06                  0                  0           0.178572                  1                  0          0.0328485           0.132553          0.0105392          0.0901441          0.0202739           0.713641
0.0693277           0.858586            1804.44        2.03631e+06                  0                  0           0.176732                  1                  0          0.0306586           0.134131         0.00983663          0.0912172          0.0205153           0.713641
0.0693277           0.868687            1822.13        2.06279e+06                  0                  0           0.174928                  1                  0          0.0284687           0.135709         0.00913401          0.0922903          0.0207566           0.713641
0.0693277           0.878788            1839.83         2.0893e+06                  0                  0           0.173158                  1                  0          0.0262788           0.137287          0.0084314          0.0933635           0.020998           0.713641
0.0693277           0.888889            1857.53        2.11582e+06                  0                  0           0.171422                  1                  0           0.024089           0.138865         0.00772878          0.0944366          0.0212394           0.713641
0.0693277            0.89899            1875.23        2.14236e+06                  0                  0           0.169719                  1                  0          0.0218991           0.140443         0.00702616          0.0955098          0.0214807           0.713641
0.0693277           0.909091            1892.93        2.16891e+06                  0                  0           0.168048                  1                  0          0.0197092           0.142021         0.00632355          0.0965829          0.0217221           0.713641
0.0693277           0.919192            1910.63        2.19548e+06                  0                  0           0.166409                  1                  0          0.0175193           0.143599         0.00562093          0.0976561          0.0219634           0.713641
0.0693277           0.929293            1928.33        2.22206e+06                  0                  0           0.164799                  1                  0          0.0153294           0.145177         0.00491831          0.0987292          0.0222048           0.713641
0.0693277           0.939394            1946.03        2.24866e+06                  0                  0           0.163218                  1                  0          0.0131395           0.146755          0.0042157          0.0998024          0.0224461           0.713641
0.0693277           0.949495            1963.73        2.27527e+06                  0                  0           0.161667                  1                  0          0.0109496           0.148333         0.00351308           0.100875          0.0226875           0.713641
0.0693277           0.959596            1981.43        2.30189e+06                  0                  0           0.160143                  1                  0         0.00875968           0.149911         0.00281047           0.101949          0.0229289           0.713641
0.0693277           0.969697            1999.13        2.32852e+06                  0                  0           0.158646                  1                  0         0.00656979           0.151489         0.00210785           0.103022          0.0231702           0.713641
0.0693277           0.979798            2016.83        2.35516e+06                  0                  0           0.157175                  1                  0         0.00437989           0.153067         0.00140523           0.104095          0.0234116           0.713641
0.0693277           0.989899            2034.53        2.38182e+06                  0                  0            0.15573                  1                  0            0.00219           0.154645        0.000702617           0.105168          0.0236529           0.713641
0.0693277                  1            2052.22        2.40848e+06                  0                  0            0.15431                  1                  0        1.03023e-07           0.156223        3.48603e-10           0.106241          0.0238943           0.713641

0.0705882                  0                300            2027.89                  0                  0            1.10925                  1                  0           0.216505                  0          0.0708234                  0                  0           0.712671
0.0705882           0.010101             317.46            21226.3                  0                  0            1.04765                  1                  0           0.214318          0.0016067           0.070108         0.00116755        0.000128065           0.712671
0.0705882           0.020202             334.92            40535.6                  0                  0           0.992468                  1                  0           0.212131         0.00321339          0.0693926          0.0023351         0.00025613           0.712671
0.0705882           0.030303             352.38            59960.7                  0                  0           0.942756                  1                  0           0.209944         0.00482009          0.0686772         0.00350264        0.000384195           0.712671
0.0705882           0.040404            369.841            79505.5                  0                  0           0.897739                  1                  0           0.207757         0.00642678          0.0679619         0.00467019         0.00051226           0.712671
0.0705882          0.0505051            387.301            99173.8                  0                  0           0.856781                  1                  0           0.205571         0.00803348          0.0672465         0.00583774        0.000640325           0.712671
0.0705882          0.0606061            404.761             118969                  0                  0           0.819357                  1                  0           0.203384         0.00964017          0.0665311         0.00700529         0.00076839           0.712671
0.0705882          0.0707071            422.221             138893                  0                  0           0.785029                  1                  0           0.201197          0.0112469          0.0658157         0.00817283        0.000896454           0.712671
0.0705882          0.0808081            439.681             158948                  0                  0           0.753428                  1                  0            0.19901          0.0128536          0.0651003         0.00934038         0.00102452           0.712671
0.0705882          0.0909091            457.141             179137                  0                  0           0.724241                  1                  0           0.196823          0.0144603          0.0643849          0.0105079         0.00115258           0.712671
0.0705882            0.10101            474.601             199460                  0                  0           0.697202                  1                  0           0.194636           0.016067          0.0636695          0.0116755         0.00128065           0.712671
0.0705882           0.111111            492.062             219920                  0                  0           0.672082                  1                  0           0.192449          0.0176736          0.0629541           0.012843         0.00140871           0.712671
0.0705882           0.121212            509.522             240516                  0                  0           0.648685                  1                  0           0.190262          0.0192803          0.0622388          0.0140106         0.00153678           0.712671
0.0705882           0.131313            526.982             261250                  0                  0           0.626838                  1                  0           0.188075           0.020887          0.0615234          0.0151781         0.00166484           0.712671
0.0705882           0.141414            544.442             282121                  0                  0           0.606393                  1                  0           0.185888          0.0224937           0.060808          0.0163457         0.00179291           0.712671
0.0705882           0.151515            561.902             303130                  0                  0           0.587219                  1                  0           0.183701          0.0241004          0.0600926          0.0175132         0.00192097           0.712671
0.0705882           0.161616            579.362             324276                  0                  0           0.569201                  1                  0           0.181514          0.0257071          0.0593772          0.0186808         0.00204904           0.712671
0.0705882           0.171717            596.822             345559                  0                  0           0.552237                  1                  0           0.179327          0.0273138          0.0586618          0.0198483          0.0021771           0.712671
0.0705882           0.181818            614.283             366979                  0                  0           0.536238                  1                  0           0.177141          0.0289205          0.0579464          0.0210159         0.00230517           0.712671
0.0705882           0.191919            631.743             388535                  0                  0           0.521124                  1                  0           0.174954          0.0305272           0.057231          0.0221834         0.00243323           0.712671
0.0705882            0.20202            649.203             410226                  0                  0           0.506823                  1                  0           0.172767          0.0321339          0.0565157           0.023351          0.0025613           0.712671
0.0705882           0.212121            666.663             432051                  0                  0           0.493272                  1                  0            0.17058          0.0337406          0.0558003          0.0245185         0.00268936           0.712671
0.0705882           0.222222            684.123             454009                  0                  0           0.480412                  1                  0           0.168393          0.0353473          0.0550849          0.0256861         0.00281743           0.712671
0.0705882           0.232323            701.583             476099                  0                  0           0.468193                  1                  0           0.166206           0.036954          0.0543695          0.0268536         0.00294549           0.712671
0.0705882           0.242424            719.043             498319                  0                  0           0.456568                  1                  0           0.164019          0.0385607          0.0536541          0.0280211         0.00307356           0.712671
0.0705882           0.252525            736.504             520668                  0                  0           0.445494                  1                  0           0.161832          0.0401674          0.0529387          0.0291887         0.00320162           0.712671
0.0705882           0.262626            753.964             543144                  0                  0           0.434933                  1                  0           0.159645          0.0417741          0.0522233          0.0303562         0.00332969           0.712671
0.0705882           0.272727            771.424             565746                  0                  0           0.424851                  1                  0           0.157458          0.0433808          0.0515079          0.0315238         0.00345775           0.712671
0.0705882           0.282828            788.884             588471                  0                  0           0.415215                  1                  0           0.155271          0.0449875          0.0507925          0.0326913         0.00358582           0.712671
0.0705882           0.292929            806.344             611319                  0                  0           0.405997                  1                  0           0.153084          0.0465942          0.0500772          0.0338589         0.00371388           0.712671
0.0705882            0.30303            823.804             634286                  0                  0            0.39717                  1                  0           0.150898          0.0482009          0.0493618          0.0350264         0.00384195           0.712671
0.0705882           0.313131            841.264             657371                  0                  0           0.388709                  1                  0           0.148711          0.0498076          0.0486464           0.036194         0.00397001           0.712671
0.0705882           0.323232            858.724             680572                  0                  0           0.380593                  1                  0           0.146524          0.0514143           0.047931          0.0373615         0.00409808           0.712671
0.0705882           0.333333            876.185             703886                  0                  0             0.3728                  1                  0           0.144337          0.0530209          0.0472156          0.0385291         0.00422614           0.712671
0.0705882           0.343434            893.645             727312                  0                  0           0.365312                  1                  0            0.14215          0.0546276          0.0465002          0.0396966         0.00435421           0.712671
0.0705882           0.353535            911.105             750845                  0                  0           0.358111                  1                  0           0.139963          0.0562343          0.0457848          0.0408642         0.00448227           0.712671
0.0705882           0.363636            928.565             774484                  0                  0           0.351182                  1                  0           0.137776           0.057841          0.0450694          0.0420317         0.00461034           0.712671
0.0705882           0.373737            946.025             798225                  0                  0           0.344508                  1                  0           0.135589          0.0594477          0.0443541          0.0431993          0.0047384           0.712671
0.0705882           0.383838            963.485             822066                  0                  0           0.338077                  1                  0           0.133402          0.0610544          0.0436387          0.0443668         0.00486647           0.712671
0.0705882           0.393939            980.945             846002                  0                  0           0.331874                  1                  0           0.131215          0.0626611          0.0429233          0.0455344         0.00499453           0.712671
0.0705882            0.40404            998.406             870032                  0                  0           0.325889                  1                  0           0.129028          0.0642678          0.0422079          0.0467019          0.0051226           0.712671
0.0705882           0.414141            1015.87             894147                  0                  0            0.32011                  1                  0           0.126841          0.0658745          0.0414925          0.0478695         0.00525066           0.712671
0.0705882           0.424242            1033.33             918344                  0                  0           0.314526                  1                  0           0.124654          0.0674812          0.0407771           0.049037         0.00537873           0.712671
0.0705882           0.434343            1050.79             942619                  0                  0           0.309128                  1                  0           0.122468          0.0690879          0.0400617          0.0502046         0.00550679           0.712671
0.0705882           0.444444            1068.25             966970                  0                  0           0.303906                  1                  0           0.120281          0.0706946          0.0393463          0.0513721         0.00563486           0.712671
0.0705882           0.454545            1085.71             991395                  0                  0           0.298853                  1                  0           0.118094          0.0723013           0.038631          0.0525397         0.00576292           0.712671
0.0705882           0.464646            1103.17        1.01589e+06                  0                  0            0.29396                  1                  0           0.115907           0.073908          0.0379156          0.0537072         0.00589099           0.712671
0.0705882           0.474747            1120.63        1.04046e+06                  0                  0           0.289219                  1                  0            0.11372          0.0755147          0.0372002          0.0548747         0.00601905           0.712671
0.0705882           0.484848            1138.09         1.0651e+06                  0                  0           0.284624                  1                  0           0.111533          0.0771214          0.0364848          0.0560423         0.00614712           0.712671
0.0705882           0.494949            1155.55         1.0898e+06                  0                  0           0.280169                  1                  0           0.109346          0.0787281          0.0357694          0.0572098         0.00627518           0.712671
0.0705882           0.505051            1173.01        1.11456e+06                  0                  0           0.275846                  1                  0           0.107159          0.0803348           0.035054          0.0583774         0.00640325           0.712671
0.0705882           0.515152            1190.47        1.13939e+06                  0                  0            0.27165                  1                  0           0.104972          0.0819415          0.0343386          0.0595449         0.00653131           0.712671
0.0705882           0.525253            1207.93        1.16428e+06                  0                  0           0.267575                  1                  0           0.102785          0.0835482          0.0336232          0.0607125         0.00665938           0.712671
0.0705882           0.535354            1225.39        1.18923e+06                  0                  0           0.263617                  1                  0           0.100598          0.0851549          0.0329078            0.06188         0.00678744           0.712671
0.0705882           0.545455            1242.85        1.21424e+06                  0                  0            0.25977                  1                  0          0.0984114          0.0867616          0.0321925          0.0630476         0.00691551           0.712671
0.0705882           0.555556            1260.31         1.2393e+06                  0                  0            0.25603                  1                  0          0.0962245          0.0883682          0.0314771          0.0642151         0.00704357           0.712671
0.0705882           0.565657            1277.77        1.26442e+06                  0                  0           0.252392                  1                  0          0.0940376          0.0899749          0.0307617          0.0653827         0.00717164           0.712671
0.0705882           0.575758            1295.23        1.28958e+06                  0                  0           0.248852                  1                  0          0.0918507          0.0915816          0.0300463          0.0665502          0.0072997           0.712671
0.0705882           0.585859            1312.69         1.3148e+06                  0                  0           0.245407                  1                  0          0.0896637          0.0931883          0.0293309          0.0677178         0.00742777           0.712671
0.0705882            0.59596            1330.15        1.34007e+06                  0                  0           0.242052                  1                  0          0.0874768           0.094795          0.0286155          0.0688853         0.00755583           0.712671
0.0705882           0.606061            1347.61        1.36539e+06                  0                  0           0.238785                  1                  0          0.0852899          0.0964017          0.0279001          0.0700529          0.0076839           0.712671
0.0705882           0.616162            1365.07        1.39075e+06                  0                  0           0.235601                  1                  0           0.083103          0.0980084          0.0271847          0.0712204         0.00781196           0.712671
0.0705882           0.626263            1382.53        1.41616e+06                  0                  0           0.232497                  1                  0          0.0809161          0.0996151          0.0264694           0.072388         0.00794003           0.712671
0.0705882           0.636364            1399.99        1.44161e+06                  0                  0           0.229472                  1                  0          0.0787291           0.101222           0.025754          0.0735555         0.00806809           0.712671
0.0705882           0.646465            1417.45         1.4671e+06                  0                  0           0.226521                  1                  0          0.0765422           0.102829          0.0250386          0.0747231         0.00819615           0.712671
0.0705882           0.656566            1434.91        1.49264e+06                  0                  0           0.223641                  1                  0          0.0743553           0.104435          0.0243232          0.0758906         0.00832422           0.712671
0.0705882           0.666667            1452.37        1.51821e+06                  0                  0           0.220832                  1                  0          0.0721684           0.106042          0.0236078          0.0770582         0.00845228           0.712671
0.0705882           0.676768            1469.83        1.54383e+06                  0                  0           0.218089                  1                  0          0.0699815           0.107649          0.0228924          0.0782257         0.00858035           0.712671
0.0705882           0.686869            1487.29        1.56948e+06                  0                  0            0.21541                  1                  0          0.0677945           0.109255           0.022177          0.0793933         0.00870841           0.712671
0.0705882            0.69697            1504.75        1.59516e+06                  0                  0           0.212794                  1                  0          0.0656076           0.110862          0.0214616          0.0805608         0.00883648           0.712671
0.0705882           0.707071            1522.21        1.62088e+06                  0                  0           0.210238                  1                  0          0.0634207           0.112469          0.0207463          0.0817283         0.00896454           0.712671
0.0705882           0.717172            1539.67        1.64664e+06                  0                  0           0.207741                  1                  0          0.0612338           0.114075          0.0200309          0.0828959         0.00909261           0.712671
0.0705882           0.727273            1557.13        1.67242e+06                  0                  0           0.205299                  1                  0          0.0590469           0.115682          0.0193155          0.0840634         0.00922067           0.712671
0.0705882           0.737374            1574.59        1.69824e+06                  0                  0           0.202911                  1                  0          0.0568599           0.117289          0.0186001           0.085231         0.00934874           0.712671
0.0705882           0.747475            1592.05        1.72409e+06                  0                  0           0.200577                  1                  0           0.054673           0.118895          0.0178847          0.0863985          0.0094768           0.712671
0.0705882           0.757576            1609.51        1.74997e+06                  0                  0           0.198292                  1                  0          0.0524861           0.120502          0.0171693          0.0875661         0.00960487           0.712671
0.0705882           0.767677            1626.97        1.77587e+06                  0                  0           0.196057                  1                  0          0.0502992           0.122109          0.0164539          0.0887336         0.00973293           0.712671
0.0705882           0.777778            1644.43         1.8018e+06                  0                  0            0.19387                  1                  0          0.0481123           0.123716          0.0157385          0.0899012           0.009861           0.712671
0.0705882           0.787879            1661.89        1.82776e+06                  0                  0           0.191729                  1                  0          0.0459253           0.125322          0.0150232          0.0910687         0.00998906           0.712671
0.0705882            0.79798            1679.35        1.85375e+06                  0                  0           0.189632                  1                  0          0.0437384           0.126929          0.0143078          0.0922363          0.0101171           0.712671
0.0705882           0.808081            1696.81        1.87975e+06                  0                  0           0.187578                  1                  0          0.0415515           0.128536          0.0135924          0.0934038          0.0102452           0.712671
0.0705882           0.818182            1714.27        1.90578e+06                  0                  0           0.185567                  1                  0          0.0393646           0.130142           0.012877          0.0945714          0.0103733           0.712671
0.0705882           0.828283            1731.73        1.93184e+06                  0                  0           0.183596                  1                  0          0.0371777           0.131749          0.0121616          0.0957389          0.0105013           0.712671
0.0705882           0.838384            1749.19        1.95791e+06                  0                  0           0.181665                  1                  0          0.0349907           0.133356          0.0114462          0.0969065          0.0106294           0.712671
0.0705882           0.848485            1766.65        1.98401e+06                  0                  0           0.179771                  1                  0          0.0328038           0.134962          0.0107308           0.098074          0.0107575           0.712671
0.0705882           0.858586            1784.11        2.01012e+06                  0                  0           0.177915                  1                  0          0.0306169           0.136569          0.0100154          0.0992416          0.0108855           0.712671
0.0705882           0.868687            1801.57        2.03625e+06                  0                  0           0.176096                  1                  0            0.02843           0.138176         0.00930005           0.100409          0.0110136           0.712671
0.0705882           0.878788            1819.03         2.0624e+06                  0                  0           0.174311                  1                  0          0.0262431           0.139782         0.00858466           0.101577          0.0111416           0.712671
0.0705882           0.888889            1836.49        2.08857e+06                  0                  0            0.17256                  1                  0          0.0240561           0.141389         0.00786927           0.102744          0.0112697           0.712671
0.0705882            0.89899            1853.95        2.11476e+06                  0                  0           0.170842                  1                  0          0.0218692           0.142996         0.00715388           0.103912          0.0113978           0.712671
0.0705882           0.909091            1871.41        2.14096e+06                  0                  0           0.169157                  1                  0          0.0196823           0.144603          0.0064385           0.105079          0.0115258           0.712671
0.0705882           0.919192            1888.87        2.16717e+06                  0                  0           0.167502                  1                  0          0.0174954           0.146209         0.00572311           0.106247          0.0116539           0.712671
0.0705882           0.929293            1906.33         2.1934e+06                  0                  0           0.165878                  1                  0          0.0153085           0.147816         0.00500772           0.107414           0.011782           0.712671
0.0705882           0.939394            1923.79        2.21964e+06                  0                  0           0.164284                  1                  0          0.0131215           0.149423         0.00429233           0.108582            0.01191           0.712671
0.0705882           0.949495            1941.25        2.24589e+06                  0                  0           0.162719                  1                  0          0.0109346           0.151029         0.00357694           0.109749          0.0120381           0.712671
0.0705882           0.959596            1958.71        2.27216e+06                  0                  0           0.161181                  1                  0          0.0087477           0.152636         0.00286156           0.110917          0.0121662           0.712671
0.0705882           0.969697            1976.17        2.29843e+06                  0                  0           0.159671                  1                  0         0.00656078           0.154243         0.00214617           0.112085          0.0122942           0.712671
0.0705882           0.979798            1993.63        2.32472e+06                  0                  0           0.158187                  1                  0         0.00437386           0.155849         0.00143078           0.113252          0.0124223           0.712671
0.0705882           0.989899            2011.09        2.35101e+06                  0                  0           0.156729                  1                  0         0.00218694           0.157456        0.000715392            0.11442          0.0125504           0.712671
0.0705882                  1            2028.55        2.37732e+06                  0                  0           0.155296                  1                  0        1.68496e-08           0.159063        4.11448e-09           0.115587          0.0126784           0.712671

0.0718487                  0                300            2030.74                  0                  0            1.10819                  1                  0           0.216211                  0          0.0720878                  0                  0           0.711702
0.0718487           0.010101            317.222            20994.6                  0                  0            1.04739                  1                  0           0.214027         0.00163528          0.0713597         0.00126165        1.51292e-05           0.711702
0.0718487           0.020202            334.445            40068.5                  0                  0           0.992842                  1                  0           0.211843         0.00327056          0.0706316          0.0025233        3.02583e-05           0.711702
0.0718487           0.030303            351.667            59256.9                  0                  0            0.94364                  1                  0           0.209659         0.00490584          0.0699034         0.00378495        4.53875e-05           0.711702
0.0718487           0.040404            368.889            78563.9                  0                  0           0.899033                  1                  0           0.207475         0.00654113          0.0691753          0.0050466        6.05166e-05           0.711702
0.0718487          0.0505051            386.111            97992.7                  0                  0           0.858406                  1                  0           0.205291         0.00817641          0.0684472         0.00630825        7.56458e-05           0.711702
0.0718487          0.0606061            403.334             117546                  0                  0           0.821249                  1                  0           0.203107         0.00981169          0.0677191          0.0075699         9.0775e-05           0.711702
